"Model_year","Size","Technology","Material","Value"
"1984","Light truck","FFV","Wrought Aluminum","20.4358930951932"
"1984","Light truck","FFV","Cast Aluminum","50.7693093270828"
"1984","Light truck","FFV","Other","439.902857434251"
"1984","Light truck","FFV","Total","1717.76020189081"
"1984","Light truck","ICEV-D","HSS/AHSS","150.664403755803"
"1984","Light truck","ICEV-D","Cast Iron","216.696332397269"
"1984","Light truck","ICEV-D","Mild steel and other steels","839.291407598971"
"1984","Light truck","ICEV-D","Wrought Aluminum","20.4358930951932"
"1984","Light truck","ICEV-D","Cast Aluminum","50.7693093270828"
"1984","Light truck","ICEV-D","Other","439.902857434251"
"1984","Light truck","ICEV-D","Total","1717.76020189081"
"1984","Light truck","CNG","HSS/AHSS","392.668133239019"
"1984","Light truck","CNG","Cast Iron","121.013264463742"
"1984","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1984","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1984","Light truck","CNG","Cast Aluminum","137.164922721696"
"1984","Light truck","CNG","Other","585.018195936627"
"1984","Light truck","CNG","Total","2036.99757749653"
"1984","Light truck","HEV","HSS/AHSS","396.36316095983"
"1984","Light truck","HEV","Cast Iron","86.6726218468701"
"1984","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1984","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1984","Light truck","HEV","Cast Aluminum","161.07319048439"
"1984","Light truck","HEV","Other","670.78924691619"
"1984","Light truck","HEV","Total","2197.24746571152"
"1984","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1984","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1984","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1984","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1984","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1984","Light truck","PHEV20","Other","684.451373487208"
"1984","Light truck","PHEV20","Total","2222.76580470095"
"1984","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1984","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1984","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1984","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1984","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1984","Light truck","PHEV40","Other","841.230448846504"
"1984","Light truck","PHEV40","Total","2459.38714757307"
"1984","Light truck","FCV","HSS/AHSS","429.456963167862"
"1984","Light truck","FCV","Cast Iron","17.9472141349122"
"1984","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1984","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1984","Light truck","FCV","Cast Aluminum","131.958976296135"
"1984","Light truck","FCV","Other","928.772034682237"
"1984","Light truck","FCV","Total","2349.69724806585"
"1985","Car","ICEV-G","HSS/AHSS","123.171805171482"
"1985","Car","ICEV-G","Cast Iron","177.154508762879"
"1985","Car","ICEV-G","Mild steel and other steels","684.679695140209"
"1985","Car","ICEV-G","Wrought Aluminum","17.1262577913346"
"1985","Car","ICEV-G","Cast Aluminum","42.5471143039079"
"1985","Car","ICEV-G","Other","359.631257945248"
"1985","Car","ICEV-G","Total","1404.31063771075"
"1985","Car","BEV100","HSS/AHSS","329.672136102412"
"1985","Car","BEV100","Cast Iron","13.7771579654915"
"1985","Car","BEV100","Mild steel and other steels","575.493790445109"
"1985","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1985","Car","BEV100","Cast Aluminum","131.350644849465"
"1985","Car","BEV100","Other","677.464565492958"
"1985","Car","BEV100","Total","1773.12446900193"
"1985","Car","BEV300","HSS/AHSS","330.283933228708"
"1985","Car","BEV300","Cast Iron","13.8027252632057"
"1985","Car","BEV300","Mild steel and other steels","593.074464245133"
"1985","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1985","Car","BEV300","Cast Aluminum","150.619832159557"
"1985","Car","BEV300","Other","1201.78257790502"
"1985","Car","BEV300","Total","2335.01389651919"
"1985","Car","FFV","HSS/AHSS","123.171805171482"
"1985","Car","FFV","Cast Iron","177.154508762879"
"1985","Car","FFV","Mild steel and other steels","684.679695140209"
"1985","Car","FFV","Wrought Aluminum","17.1262577913346"
"1985","Car","FFV","Cast Aluminum","42.5471143039079"
"1985","Car","FFV","Other","359.631257945248"
"1985","Car","FFV","Total","1404.31063771075"
"1985","Car","ICEV-D","HSS/AHSS","123.171805171482"
"1985","Car","ICEV-D","Cast Iron","177.154508762879"
"1985","Car","ICEV-D","Mild steel and other steels","684.679695140209"
"1985","Car","ICEV-D","Wrought Aluminum","17.1262577913346"
"1985","Car","ICEV-D","Cast Aluminum","42.5471143039079"
"1985","Car","ICEV-D","Other","359.631257945248"
"1985","Car","ICEV-D","Total","1404.31063771075"
"1985","Car","CNG","HSS/AHSS","326.791134613074"
"1985","Car","CNG","Cast Iron","110.114404054405"
"1985","Car","CNG","Mild steel and other steels","634.90364075173"
"1985","Car","CNG","Wrought Aluminum","51.9917591014301"
"1985","Car","CNG","Cast Aluminum","126.130743315543"
"1985","Car","CNG","Other","511.06622389351"
"1985","Car","CNG","Total","1760.99790572969"
"1985","Car","HEV","HSS/AHSS","330.418600023242"
"1985","Car","HEV","Cast Iron","78.7474544626553"
"1985","Car","HEV","Mild steel and other steels","718.676349600353"
"1985","Car","HEV","Wrought Aluminum","45.4688952776546"
"1985","Car","HEV","Cast Aluminum","144.568895963767"
"1985","Car","HEV","Other","582.367611698081"
"1985","Car","HEV","Total","1900.24780702575"
"1985","Car","PHEV20","HSS/AHSS","330.550074498057"
"1985","Car","PHEV20","Cast Iron","76.46341577455"
"1985","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1985","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1985","Car","PHEV20","Cast Aluminum","143.59415889208"
"1985","Car","PHEV20","Other","581.504626441672"
"1985","Car","PHEV20","Total","1906.8935801498"
"1985","Car","PHEV40","HSS/AHSS","331.338394983126"
"1985","Car","PHEV40","Cast Iron","82.2547124067843"
"1985","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1985","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1985","Car","PHEV40","Cast Aluminum","164.627254917073"
"1985","Car","PHEV40","Other","652.736228467843"
"1985","Car","PHEV40","Total","2040.0646625246"
"1985","Car","FCV","HSS/AHSS","360.112368787073"
"1985","Car","FCV","Cast Iron","15.0492700073554"
"1985","Car","FCV","Mild steel and other steels","636.547647066584"
"1985","Car","FCV","Wrought Aluminum","74.0564276702233"
"1985","Car","FCV","Cast Aluminum","117.305399049141"
"1985","Car","FCV","Other","799.426543399401"
"1985","Car","FCV","Total","2002.49765597978"
"1985","Light truck","ICEV-G","HSS/AHSS","151.30962871281"
"1985","Light truck","ICEV-G","Cast Iron","217.624341125737"
"1985","Light truck","ICEV-G","Mild steel and other steels","841.090461527562"
"1985","Light truck","ICEV-G","Wrought Aluminum","21.0386435762547"
"1985","Light truck","ICEV-G","Cast Aluminum","52.2667347382217"
"1985","Light truck","ICEV-G","Other","441.786754992001"
"1985","Light truck","ICEV-G","Total","1725.11656294747"
"1985","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1985","Light truck","BEV100","Cast Iron","16.5373806521717"
"1985","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1985","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1985","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1985","Light truck","BEV100","Other","910.285211643206"
"1985","Light truck","BEV100","Total","2195.30604442175"
"1985","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1985","Light truck","BEV300","Cast Iron","16.5670382382257"
"1985","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1985","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1985","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1985","Light truck","BEV300","Other","1621.14108872979"
"1985","Light truck","BEV300","Total","2956.03528571917"
"1985","Light truck","FFV","HSS/AHSS","151.30962871281"
"1985","Light truck","FFV","Cast Iron","217.624341125737"
"1985","Light truck","FFV","Mild steel and other steels","841.090461527562"
"1985","Light truck","FFV","Wrought Aluminum","21.0386435762547"
"1985","Light truck","FFV","Cast Aluminum","52.2667347382217"
"1985","Light truck","FFV","Other","441.786754992001"
"1985","Light truck","FFV","Total","1725.11656294747"
"1985","Light truck","ICEV-D","HSS/AHSS","151.30962871281"
"1985","Light truck","ICEV-D","Cast Iron","217.624341125737"
"1985","Light truck","ICEV-D","Mild steel and other steels","841.090461527562"
"1985","Light truck","ICEV-D","Wrought Aluminum","21.0386435762547"
"1985","Light truck","ICEV-D","Cast Aluminum","52.2667347382217"
"1985","Light truck","ICEV-D","Other","441.786754992001"
"1985","Light truck","ICEV-D","Total","1725.11656294747"
"1985","Light truck","CNG","HSS/AHSS","392.668133239019"
"1985","Light truck","CNG","Cast Iron","121.013264463742"
"1985","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1985","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1985","Light truck","CNG","Cast Aluminum","137.164922721696"
"1985","Light truck","CNG","Other","585.018195936627"
"1985","Light truck","CNG","Total","2036.99757749653"
"1985","Light truck","HEV","HSS/AHSS","396.36316095983"
"1985","Light truck","HEV","Cast Iron","86.6726218468701"
"1985","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1985","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1985","Light truck","HEV","Cast Aluminum","161.07319048439"
"1985","Light truck","HEV","Other","670.78924691619"
"1985","Light truck","HEV","Total","2197.24746571152"
"1985","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1985","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1985","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1985","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1985","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1985","Light truck","PHEV20","Other","684.451373487208"
"1985","Light truck","PHEV20","Total","2222.76580470095"
"1985","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1985","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1985","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1985","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1985","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1985","Light truck","PHEV40","Other","841.230448846504"
"1985","Light truck","PHEV40","Total","2459.38714757307"
"1985","Light truck","FCV","HSS/AHSS","429.456963167862"
"1985","Light truck","FCV","Cast Iron","17.9472141349122"
"1985","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1985","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1985","Light truck","FCV","Cast Aluminum","131.958976296135"
"1985","Light truck","FCV","Other","928.772034682237"
"1985","Light truck","FCV","Total","2349.69724806585"
"1986","Car","ICEV-G","HSS/AHSS","120.988657496801"
"1986","Car","ICEV-G","Cast Iron","174.014549473279"
"1986","Car","ICEV-G","Mild steel and other steels","669.728726708454"
"1986","Car","ICEV-G","Wrought Aluminum","17.6307317206788"
"1986","Car","ICEV-G","Cast Aluminum","43.8003892572962"
"1986","Car","ICEV-G","Other","353.25700579044"
"1986","Car","ICEV-G","Total","1379.42005906753"
"1986","Car","BEV100","HSS/AHSS","329.672136102412"
"1986","Car","BEV100","Cast Iron","13.7771579654915"
"1986","Car","BEV100","Mild steel and other steels","575.493790445109"
"1986","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1986","Car","BEV100","Cast Aluminum","131.350644849465"
"1986","Car","BEV100","Other","677.464565492958"
"1986","Car","BEV100","Total","1773.12446900193"
"1986","Car","BEV300","HSS/AHSS","330.283933228708"
"1986","Car","BEV300","Cast Iron","13.8027252632057"
"1986","Car","BEV300","Mild steel and other steels","593.074464245133"
"1986","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1986","Car","BEV300","Cast Aluminum","150.619832159557"
"1986","Car","BEV300","Other","1201.78257790502"
"1986","Car","BEV300","Total","2335.01389651919"
"1986","Car","FFV","HSS/AHSS","121.065136536419"
"1986","Car","FFV","Cast Iron","174.124547103624"
"1986","Car","FFV","Mild steel and other steels","670.152073912091"
"1986","Car","FFV","Wrought Aluminum","17.6418764135588"
"1986","Car","FFV","Cast Aluminum","43.8280762469247"
"1986","Car","FFV","Other","353.480305702185"
"1986","Car","FFV","Total","1380.29201453451"
"1986","Car","ICEV-D","HSS/AHSS","115.617803552178"
"1986","Car","ICEV-D","Cast Iron","166.289802800352"
"1986","Car","ICEV-D","Mild steel and other steels","639.998541680453"
"1986","Car","ICEV-D","Wrought Aluminum","16.8480791401169"
"1986","Car","ICEV-D","Cast Aluminum","41.8560293620326"
"1986","Car","ICEV-D","Other","337.575438424793"
"1986","Car","ICEV-D","Total","1318.18569364174"
"1986","Car","CNG","HSS/AHSS","326.791134613074"
"1986","Car","CNG","Cast Iron","110.114404054405"
"1986","Car","CNG","Mild steel and other steels","634.90364075173"
"1986","Car","CNG","Wrought Aluminum","51.9917591014301"
"1986","Car","CNG","Cast Aluminum","126.130743315543"
"1986","Car","CNG","Other","511.06622389351"
"1986","Car","CNG","Total","1760.99790572969"
"1986","Car","HEV","HSS/AHSS","330.418600023242"
"1986","Car","HEV","Cast Iron","78.7474544626553"
"1986","Car","HEV","Mild steel and other steels","718.676349600353"
"1986","Car","HEV","Wrought Aluminum","45.4688952776546"
"1986","Car","HEV","Cast Aluminum","144.568895963767"
"1986","Car","HEV","Other","582.367611698081"
"1986","Car","HEV","Total","1900.24780702575"
"1986","Car","PHEV20","HSS/AHSS","330.550074498057"
"1986","Car","PHEV20","Cast Iron","76.46341577455"
"1986","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1986","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1986","Car","PHEV20","Cast Aluminum","143.59415889208"
"1986","Car","PHEV20","Other","581.504626441672"
"1986","Car","PHEV20","Total","1906.8935801498"
"1986","Car","PHEV40","HSS/AHSS","331.338394983126"
"1986","Car","PHEV40","Cast Iron","82.2547124067843"
"1986","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1986","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1986","Car","PHEV40","Cast Aluminum","164.627254917073"
"1986","Car","PHEV40","Other","652.736228467843"
"1986","Car","PHEV40","Total","2040.0646625246"
"1986","Car","FCV","HSS/AHSS","360.112368787073"
"1986","Car","FCV","Cast Iron","15.0492700073554"
"1986","Car","FCV","Mild steel and other steels","636.547647066584"
"1986","Car","FCV","Wrought Aluminum","74.0564276702233"
"1986","Car","FCV","Cast Aluminum","117.305399049141"
"1986","Car","FCV","Other","799.426543399401"
"1986","Car","FCV","Total","2002.49765597978"
"1986","Light truck","ICEV-G","HSS/AHSS","148.837300774512"
"1986","Light truck","ICEV-G","Cast Iron","214.068462076955"
"1986","Light truck","ICEV-G","Mild steel and other steels","823.883973892947"
"1986","Light truck","ICEV-G","Wrought Aluminum","21.6888969121323"
"1986","Light truck","ICEV-G","Cast Aluminum","53.8821724681197"
"1986","Light truck","ICEV-G","Other","434.568167870823"
"1986","Light truck","ICEV-G","Total","1696.92897229856"
"1986","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1986","Light truck","BEV100","Cast Iron","16.5373806521717"
"1986","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1986","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1986","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1986","Light truck","BEV100","Other","910.285211643206"
"1986","Light truck","BEV100","Total","2195.30604442175"
"1986","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1986","Light truck","BEV300","Cast Iron","16.5670382382257"
"1986","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1986","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1986","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1986","Light truck","BEV300","Other","1621.14108872979"
"1986","Light truck","BEV300","Total","2956.03528571917"
"1986","Light truck","FFV","HSS/AHSS","148.837300774512"
"1986","Light truck","FFV","Cast Iron","214.068462076955"
"1986","Light truck","FFV","Mild steel and other steels","823.883973892947"
"1986","Light truck","FFV","Wrought Aluminum","21.6888969121323"
"1986","Light truck","FFV","Cast Aluminum","53.8821724681197"
"1986","Light truck","FFV","Other","434.568167870823"
"1986","Light truck","FFV","Total","1696.92897229856"
"1986","Light truck","ICEV-D","HSS/AHSS","148.837300774512"
"1986","Light truck","ICEV-D","Cast Iron","214.068462076955"
